Nome,Marca,EAN,Preço,Preço com desconto,Valor do desconto,Porcentagem de desconto
Magnésia Bisurada Sabor Menta com 10 Pastilhas - Aspen,ASPEN,7895858017415,10.99,9.34,1.6500000000000004,15.0
Omcilon A Pomada Orabase 10g - Aspen,ASPEN,7895858015824,26.38,23.21,3.169999999999998,12.0
Osteonutri Aspen 600mg + 400ui - 60 comprimidos,ASPEN,7895858017408,125.9,122.37,3.530000000000001,2.8
Zyloric 100mg com 30 Comprimidos - Aspen,ASPEN,7895858010324,22.78,20.05,2.7300000000000004,12.0
Zyloric 300mg com 30 Comprimidos - Aspen,ASPEN,7895858010331,67.25,57.16,10.090000000000003,15.0
Magnésia Bisurada Sabor Menta com 40 Pastilhas - Aspen,ASPEN,7895858017439,43.84,38.58,5.260000000000005,12.0
Osteonutri 600mg + 400ui com 30 Comprimidos - Aspen,ASPEN,7898961620312,79.9,64.9,15.0,18.8
Xyloproct Pomada 25g - Aspen,ASPEN,7895858017125,43.78,38.53,5.25,12.0
Monuril Granulado Uso Oral com 1 Envelope - Zambon,ZAMBON,7898074614178,69.15,59.47,9.680000000000007,14.0
Monuril Granulado de Uso Oral com 2 Envelopes 8g - Zambon,ZAMBON,7898074615212,135.3,116.36,18.940000000000012,14.0
Spidufen 770mg com 10 Comprimidos - Zambon,ZAMBON,7898074610453,35.89,31.58,4.310000000000002,12.0
Spidufen Damasco 400mg/770mg com 6 Envelopes de 3g - Zambon,ZAMBON,7898074610354,23.57,20.74,2.830000000000002,12.0
Spidufen 770mg com 3 Comprimidos - Zambon,ZAMBON,7898074611344,12.36,12.36,0.0,0.0
Spidufen 770mg com 20 Comprimidos - Zambon,ZAMBON,7898074610651,62.29,54.82,7.469999999999999,12.0
Fisiogen Grávida - 30 cápsulas e 30 comprimidos,ZAMBON,7898074613096,149.9,134.13,15.77000000000001,10.5
Fisiogen Ferro Forte com 30 Cápsulas - Zambon,ZAMBON,7898074613010,119.9,115.95,3.950000000000003,3.3
Spidufen Sabor Damasco 770mg com 10 Envelopes - Zambon,ZAMBON,7898074617780,35.29,31.06,4.23,12.0
Dividol 70mg com 12 Cápsulas - Zambon,ZAMBON,7898074616042,53.73,42.38,11.349999999999994,21.1
Fluimucil 600mg com 16 Comprimidos Efervescentes - Zambon,ZAMBON,7898074617612,72.63,68.27,4.359999999999999,6.0
Fluimucil D 600mg com 16 Envelopes - Zambon,ZAMBON,7898074617322,80.7,71.02,9.680000000000007,12.0
Fluimucil Xarope Adulto Zambon com 120ml - Zambon,ZAMBON,7898074617438,44.5,38.27,6.229999999999997,14.0
Seki Xarope - 120ml,ZAMBON,7898074618183,29.55,26.0,3.5500000000000007,12.0
Spidufen Sabor Menta com 10 Envelopes - Zambon,ZAMBON,7898074610880,52.7,46.38,6.32,12.0
Spidufen Sabor Damasco com 10 Envelopes - Zambon,ZAMBON,7898074617803,52.7,46.38,6.32,12.0
Fluimucil 200mg com 16 Comprimidos Efervescentes - Zambon,ZAMBON,7898074613430,57.07,50.22,6.850000000000001,12.0
Ursacol 300mg com 30 Comprimidos - Zambon,ZAMBON,7898074618442,320.32,244.46,75.85999999999999,23.7
Ursacol 150mg com 30 Comprimidos - Zambon,ZAMBON,7898074618435,162.05,123.7,38.35000000000001,23.7
Ursacol 50mg com 30 Comprimidos - Zambon,ZAMBON,7898074614857,65.43,50.53,14.900000000000006,22.8
Fisiogen Ferro com 30 Cápsulas - Zambon,ZAMBON,7898074618091,94.9,90.33,4.570000000000007,4.8
Dividol 70mg com 36 Cápsulas - Zambon,ZAMBON,7898074618657,156.75,124.84,31.909999999999997,20.4
Spidufen Sabor Damasco 770mg com 20 Envelopes - Zambon,ZAMBON,7898074615755,68.24,60.05,8.189999999999998,12.0
Tericin AT 1 Bisnaga com 45g de Creme de Uso Vaginal - Arese,ARESE,7899824400911,78.35,68.95,9.399999999999991,12.0
Colpist MT Creme Vaginal 40g com 10 Aplicações - Arese,ARESE,7899824400928,48.9,43.03,5.869999999999997,12.0
Flenus com 30 Comprimidos - Arese,ARESE,7899824400386,117.48,99.86,17.620000000000005,15.0
Zirvit Plus com 30 Comprimidos - Arese,ARESE,7899824400676,107.9,106.14,1.7600000000000051,1.6
Zirvit Vita com 30 Cápsulas - Arese,ARESE,7899824401109,59.9,57.11,2.789999999999999,4.7
Minel 200mg com 30 Comprimidos - Arese,ARESE,7899824400331,167.96,147.8,20.159999999999997,12.0
Dexador 5000mg com 20 Comprimidos - Arese,ARESE,7899824400980,78.29,68.9,9.39,12.0
Dexador Injetável com 3 Ampolas - Arese,ARESE,7899824400942,49.98,43.98,6.0,12.0
Enax 200mg com 30 Comprimidos - Arese,ARESE,7899824400812,90.4,79.55,10.850000000000009,12.0
Folifer - 30 comprimidos,ARESE,7899824400737,74.9,73.02,1.8800000000000097,2.5
Folacin Gotas - 30ml,ARESE,7899824401017,44.9,44.9,0.0,0.0
Folifer Gotas - 30ml,ARESE,7899824400775,52.9,50.72,2.1799999999999997,4.1
Nevrix com 20 Comprimidos Revestidos - Arese,ARESE,7899824400690,71.76,63.15,8.610000000000007,12.0
Nevrix IM com 3 Ampolas - Arese,ARESE,7899824400409,25.95,22.84,3.1099999999999994,12.0
Zelix 150mg com 1 Comprimidos - Arese,ARESE,7899824400874,50.06,42.55,7.510000000000005,15.0
Zirvit Kids com 150ml - Arese,ARESE,7899824401031,70.99,70.99,0.0,0.0
Folacin 5mg com 30 Comprimidos - Arese,ARESE,7899824400560,38.76,34.11,4.649999999999999,12.0
Ossone - 30 Comprimidos,ARESE,7899824400171,99.9,99.9,0.0,0.0
Zirvit Baby com 30ml - Arese,ARESE,7899824400201,49.9,47.04,2.8599999999999994,5.7
Becan Cranberry com 20ml - Arese,ARESE,7899824400782,73.99,72.72,1.269999999999996,1.7
Jofix 4mg com 10 Comprimidos - Arese,ARESE,7899824400065,47.6,41.89,5.710000000000001,12.0
Precol Gotas com 30ml - Arese,ARESE,7899824400935,93.9,93.9,0.0,0.0
Lacass - 14 comprimidos,ARESE,7899824400478,70.66,62.18,8.479999999999997,12.0
Pazine 315mg com 30 Comprimidos - Arese,ARESE,7899824400546,79.84,70.26,9.579999999999998,12.0
"Latanoprosta 0,05mg Uso Oftálmico oft 2,5ml - Geolab",GEOLAB,7899095238299,133.77,38.08,95.69000000000001,71.5
Furosemida 40mg com 20 Comprimidos - Geolab Genérico,GEOLAB,7899095250949,9.87,2.83,7.039999999999999,71.3
Miracalcio MDK com 60 Comprimidos,GEOLAB,7899095260993,32.99,32.97,0.020000000000003126,0.1
Cisteil 200mg - 16 envelopes,GEOLAB,7899095239340,38.54,16.26,22.279999999999998,57.8
Miracálcio Vit D com 60 Comprimidos - Geolab,GEOLAB,7899095260993,76.1,23.78,52.31999999999999,68.8
Resfriliv 400mg Hortelã e Gengibre com 1 Envelope - Geolab,GEOLAB,7899095221284,2.98,1.09,1.89,63.4
Ibuprofeno Gotas 100mg 20ml - Geolab,GEOLAB,7899095236400,14.25,9.2,5.050000000000001,35.4
"Stomaliv Efervescente Sem Sabor 4,8g - Geolab",GEOLAB,7899095263147,1.99,1.99,0.0,0.0
Oncicrem-A Orabase Pomada 10g - Geolab,GEOLAB,7899095258051,18.4,5.59,12.809999999999999,69.6
Fitobiloba 80mg com 30 Comprimidos - Geolab,GEOLAB,7899095239555,29.9,16.24,13.66,45.7
Stomaliv Tabs Laranja com 10 Cápsulas - Geolab,GEOLAB,7899095200814,3.9,3.08,0.8199999999999998,21.0
Stomaliv Tabs Abacaxi com 10 Cápsulas - Geolab,GEOLAB,7899095200821,3.9,3.08,0.8199999999999998,21.0
Uniair 5mg Cereja com 30 Comprimidos Mastigáveis - Geolab,GEOLAB,7899095241275,70.32,24.91,45.41,64.6
Albel 200mg - 10ml,GEOLAB,7899095201972,9.9,4.05,5.8500000000000005,59.1
Stomaliv Abacaxi - 1 Envelope de Pó Efervescente,GEOLAB,7899095239487,1.99,1.69,0.30000000000000004,15.1
Fitobiloba 120mg - 30 Comprimidos,GEOLAB,7899095239586,75.21,26.84,48.36999999999999,64.3
Albel 400mg com 1 comprimido - Geolab,GEOLAB,7899095201330,9.6,3.08,6.52,67.9
Espaslit Duo com 20 Comprimidos - Geolab,GEOLAB,7899095220751,27.83,21.66,6.169999999999998,22.2
Cisteil 600mg com 16 Envelopes  - Geolab,GEOLAB,7899095239401,58.09,18.32,39.77,68.5
"Latanoprosta + Maleato de Timolol 2,5ml - Geolab",GEOLAB,7899095238312,150.23,39.84,110.38999999999999,73.5
Oxalato de Escitalopram 20mg 15ml - Geolab,GEOLAB,7899095237254,111.2,22.27,88.93,80.0
Hystin 2mg com 20 Comprimidos - Geolab,GEOLAB,7899095200425,9.82,2.63,7.19,73.2
Cisteil Xarope Infantil com 120ml - Geolab,GEOLAB,7899095203532,25.99,16.18,9.809999999999999,37.7
Apaxy 300mg - 20 comprimidos,GEOLAB,7899095258990,30.83,16.58,14.25,46.2
Hidrasim Pó Água de Coco - 28g,MASSIME,7898722860544,5.0,3.57,1.4300000000000002,28.6
Poligan Plus Mássime com 30 Tabletes - Mássime,MASSIME,7898722860100,67.99,43.41,24.58,36.2
Maxrub Pomada - 12g,MASSIME,7896186003088,13.34,7.96,5.38,40.3
Xantimax com 200 Comprimidos - Mássime,MASSIME,7898965191733,3.99,3.33,0.6600000000000001,16.5
Hidrasim Pó Água de Coco com 4 Envelopes de 28G - Màssime,MASSIME,7898722860537,19.49,19.49,0.0,0.0
PANTOCLER ABACAXI 10ML,MASSIME,7898722860391,11.99,11.9,0.08999999999999986,0.8
D Mássime 400UI com 10ml - Mássime,MASSIME,7898722860650,14.99,14.99,0.0,0.0
D Mássime 200UI com 20ml - Massime,MASSIME,7898722860667,7.99,7.99,0.0,0.0
Fitore 250mg com 120 Cápsulas - Massime,MASSIME,7898722860506,89.9,70.15,19.75,22.0
Venofleb 50mg com 30 Cápsulas - Massime,MASSIME,7898722860599,36.49,36.48,0.010000000000005116,0.0
Fort-Move com 30 Comprimidos - Mássime,MASSIME,7898722860131,102.49,81.24,21.25,20.7
Acetilcisteina Xarope Sabor Morango Massime com 120ml - Massime,MASSIME,7898965191979,18.45,16.22,2.2300000000000004,12.1
Acetilcisteína 200mg com 16 Comprimidos - Mássime,MASSIME,7898965191788,44.49,27.34,17.150000000000002,38.5
Lanocare Pomada - 30g,MASSIME,7898965191658,45.0,30.94,14.059999999999999,31.2
Feminidha - 30 Cápsulas,MASSIME,7898965191542,82.9,63.15,19.750000000000007,23.8
Maxrub Pomada - 40g,MASSIME,7896186003095,19.15,14.33,4.8199999999999985,25.2
Xantimax com 120ml - Mássime,MASSIME,7898965191740,15.49,11.94,3.5500000000000007,22.9
Xantimax com 30 Comprimidos - Mássime,MASSIME,7898965191726,12.49,9.28,3.210000000000001,25.7
Xantimax 10ml com 1 Flaconete - Mássime,MASSIME,7898965191757,2.49,2.05,0.4400000000000004,17.7
Cognon com 60 Cápsulas - Mássime,MASSIME,7898965191481,69.0,42.83,26.17,37.9
Magnesis B6 com 30 Cápsulas - Mássime,MASSIME,7898965191498,70.0,41.9,28.1,40.1
Dósseo com 30 Cápsulas - Massime,MASSIME,7898965191429,55.0,34.47,20.53,37.3
Dósseo K2 com 30 Cápsulas - Mássime,MASSIME,7898965191436,55.0,33.42,21.58,39.2
Pyverm 100mg com 6 Comprimidos - Cifarma,CIFARMA,7908020502722,37.64,33.11,4.530000000000001,12.0
SOROZINC SABOR NATURAL C/4 ENV 14G,CIFARMA,7908020502296,36.6,36.6,0.0,0.0
Nimsy 100mg com 12 Comprimidos - Cifarma,CIFARMA,7898505095187,41.5,35.28,6.219999999999999,15.0
Grow Imune Sabor Abacaxi - 100ml,CIFARMA,7908020506546,38.99,32.35,6.640000000000001,17.0
Dextaflam Xarope com 120ml - Cifarma,CIFARMA,7898505093756,51.87,20.0,31.869999999999997,61.4
Flora B Gotas - 5ml,CIFARMA,7908020503354,84.99,83.4,1.5899999999999892,1.9
Ferane 35 com 21 Drágeas - Cifarma,CIFARMA,7908020502630,35.82,26.44,9.379999999999999,26.2
Fertnon com 21 Drágeas - Cifarma,CIFARMA,7908020502661,51.18,36.75,14.43,28.2
Noregyna Injetável com 1 Ampla - Cifarma,CIFARMA,7898158693686,41.97,28.46,13.509999999999998,32.2
Pyverm 40ml - Cifarma,CIFARMA,7908020502715,40.24,33.37,6.8700000000000045,17.1
Grow Vit BB com 20ml - Cifarma,CIFARMA,7898495609326,33.9,33.9,0.0,0.0
Maximus A-Z - 30 Cápsulas,CIFARMA,7898495605533,79.99,79.99,0.0,0.0
Grow Vit Sabor Laranja com 240ml - Cifarma,CIFARMA,7898495609340,72.9,72.9,0.0,0.0
Flora 5 - 6 Sachês,CIFARMA,7898495605083,57.99,55.35,2.6400000000000006,4.6
Natazy Dha - 30 Cápsulas,CIFARMA,7898495608145,92.99,92.2,0.789999999999992,0.8
Imolac - 120ml,CIFARMA,7898495609364,46.9,45.82,1.0799999999999983,2.3
Maximus A-Z - 90 Cápsulas,CIFARMA,7898495605557,238.0,220.77,17.22999999999999,7.2
Imolac - 200ml,CIFARMA,7898495609487,64.9,59.65,5.250000000000007,8.1
Grow Zinco - 100ml,CIFARMA,7898495609739,41.98,41.98,0.0,0.0
Ferane 35 com 63 Drágeas - Cifarma,CIFARMA,7908020502647,90.52,61.95,28.569999999999993,31.6
Grow Ferro Sabor Chocolate - 30ml,CIFARMA,7908020502883,54.9,54.9,0.0,0.0
Grow D Tutti Frutti - 10ml,CIFARMA,7908020501435,34.9,34.9,0.0,0.0
Oss-for K Mag - 60 Comprimidos,CIFARMA,7908020503545,149.9,148.95,0.950000000000017,0.6
Hidraplex Sabor Água de Coco - 1 Envelope,NATULAB,7898133137297,24.86,12.56,12.299999999999999,49.5
Xarope de Guaco Natulab - 150ml,NATULAB,7898133131837,36.95,12.01,24.940000000000005,67.5
Arlivry Xarope Sabor Cereja 7mg com 100ml - Natulab,NATULAB,7898133136634,29.14,10.33,18.810000000000002,64.6
Nasojet Spray 9mg com 50ml - Natulab,NATULAB,7898133135248,19.65,10.15,9.499999999999998,48.3
Leite de Magnésia Magmax - 100ml,NATULAB,7899470802268,15.86,7.25,8.61,54.3
Alcachofra Natulab 300mg - 30 comprimidos,NATULAB,7899470801414,36.9,16.66,20.24,54.9
Hidralyte Sabor Coco com 500ml - Natulab,NATULAB,7898133139253,16.81,9.63,7.179999999999998,42.7
Varivax 300mg com 30 Comprimidos - Natulab,NATULAB,7899470803975,66.58,28.32,38.26,57.5
Dipirona Sódica Gotas com 20ml - Natulab,NATULAB,7899470808253,13.29,3.99,9.299999999999999,70.0
Hidraplex com 4 Envelopes Sabor Uva - Natulab,NATULAB,7898133137358,36.68,21.11,15.57,42.4
Dipirona Sódica 500mg com 30 Comprimidos - Natulab,NATULAB,7899470808260,39.99,12.21,27.78,69.5
Seakalm 600mg com 20 Comprimidos - Natulab,NATULAB,7899470807652,40.53,28.44,12.09,29.8
Maxalgina Gotas com 20ml - Natulab,NATULAB,7898133131011,7.71,4.14,3.5700000000000003,46.3
Seakalm com 20 Comprimidos - Natulab,NATULAB,7898133136047,42.59,16.4,26.190000000000005,61.5
Hidraplex Natural - 4 Envelopes,NATULAB,7898133137310,25.98,13.12,12.860000000000001,49.5
Kalonat - 10ml,NATULAB,7899470807997,24.44,14.11,10.330000000000002,42.3
Seakalm Xarope com 100ml - Natulab,NATULAB,7899470800882,29.95,21.54,8.41,28.1
Buscoplex Composto Gotas com 20ml - Natulab,NATULAB,7899470802565,20.16,13.29,6.870000000000001,34.1
Unha Gold Spray - 30ml,NATULAB,7899470805221,73.8,20.0,53.8,72.9
L-enema - 130ml,NATULAB,7898133139420,17.93,16.5,1.4299999999999997,8.0
Maxalgina Gotas com 10ml - Natulab,NATULAB,7898133130403,6.63,1.99,4.64,70.0
Polaradex Xarope com 100ml - Natulab,NATULAB,7898133131066,15.51,6.44,9.07,58.5
Celebra 100mg com 20 Cápsulas - Viatris,VIATRIS,7908236800698,95.93,82.5,13.430000000000007,14.0
Celebra 200mg com 10 Cápsulas - Viatris,VIATRIS,7908236800049,78.97,67.91,11.060000000000002,14.0
"Frontal 0,5mg com 30 Comprimidos - Viatris",VIATRIS,7908236800650,70.6,55.31,15.289999999999992,21.7
"Frontal 0,25mg com 30 Comprimidos - Viatris",VIATRIS,7908236800643,36.19,27.82,8.369999999999997,23.1
Frontal 1mg com 30 Comprimidos - Viatris,VIATRIS,7908236800667,125.5,97.47,28.03,22.3
"Frontal XR 0,5mg com 30 Comprimidos - Viatris",VIATRIS,7908236800728,70.6,53.94,16.659999999999997,23.6
Lipitor 10mg com 30 Comprimidos - Viatris,VIATRIS,7908236800544,198.33,168.58,29.75,15.0
Lipitor 80mg com 30 Comprimidos - Viatris,VIATRIS,7908236800797,343.25,291.76,51.49000000000001,15.0
Lipitor 40mg com 30 Comprimidos - Viatris,VIATRIS,7908236800773,343.25,291.76,51.49000000000001,15.0
Lyrica 150mg c/28 caps,VIATRIS,7908236800902,322.68,274.28,48.400000000000034,15.0
Lyrica 75mg com 28 Cápsulas - Viatris,VIATRIS,7908236800933,210.42,178.86,31.559999999999974,15.0
Viagra 50mg com 2 Comprimidos - Viatris,VIATRIS,7908236800186,74.09,65.2,8.89,12.0
"Xalacom Solução Oftálmica 2,5ml - Viatris",VIATRIS,7908236800841,273.78,232.71,41.069999999999965,15.0
"Xalatan Solução Oftálmica 2,5ml - Viatris",VIATRIS,7908236800858,243.67,207.12,36.54999999999998,15.0
Viagra 50mg com 1 Comprimidos - Viatris,VIATRIS,7908236800209,37.01,32.57,4.439999999999998,12.0
Norvasc 5mg com 30 Comprimidos - Viatris,VIATRIS,7908236800322,86.73,73.72,13.010000000000005,15.0
"Efexor XR 37,5mg com 30 Cápsulas - Viatris",VIATRIS,7908236800605,202.9,172.47,30.430000000000007,15.0
Efexor XR 150mg com 30 Cápsulas - Viatris,VIATRIS,7908236800568,671.24,570.55,100.69000000000005,15.0
Efexor XR 75mg com 30 Cápsulas - Viatris,VIATRIS,7908236800629,472.93,401.99,70.94,15.0
Dicoxibe 200mg com 15 Cápsulas - Viatris,VIATRIS,7908236800391,95.37,82.02,13.350000000000009,14.0
Zoloft 50mg com 30 Comprimidos - Viatris,VIATRIS,7908236800124,150.05,115.26,34.790000000000006,23.2
Stilgrip Sachê com 1 Unidades - Hertz,HERTZ P-1,7896331701029,2.49,1.37,1.12,45.0
"Unha Sana - 2,5ml",HERTZ P-1,7896331705591,108.45,58.07,50.38,46.5
Ginkocaps 80mg c/30 caps,HERTZ P-1,7896331701562,30.34,17.97,12.370000000000001,40.8
Hepatilon com 150ml - Hertz,HERTZ P-1,7896331703139,32.38,18.51,13.870000000000001,42.8
Proctosan Pomada - 20g,HERTZ P-1,7896331700459,44.17,22.29,21.880000000000003,49.5
Resfenol com 20 Cápsulas - Hertz,HERTZ P-1,7896331703443,21.94,11.59,10.350000000000001,47.2
Hederaflux Cereja com 100ml - Hertz,HERTZ P-1,7896331707106,29.0,11.0,18.0,62.1
Optocare Luteína Plus com 30 Comprimidos - Hertz,HERTZ P-1,7896331708400,54.9,43.43,11.469999999999999,20.9
Dentalfresh Sensitive com 90g - Hertz,HERTZ P-1,7896331707489,18.99,11.91,7.079999999999998,37.3
Kit Solução Para Lentes Ultrasept Sensitive 360ml + 120ml - Hertz,HERTZ P-1,7898902180820,49.0,39.9,9.100000000000001,18.6
"Enemin 6,5g c/1",HERTZ P-1,7896331706925,6.3,5.48,0.8199999999999994,13.0
Hepatilon com 1 Flaconete - Hertz,HERTZ P-1,7896331705096,4.21,1.94,2.27,53.9
Rapilax em Gotas - 30ml,HERTZ P-1,7896331704808,15.65,12.83,2.8200000000000003,18.0
Resfenol Solução de Uso Oral com 100ml - Hertz,HERTZ P-1,7896331701661,26.47,18.67,7.799999999999997,29.5
Proctosan Pomada + 6 Aplicadores - 20g,HERTZ P-1,7896331704730,54.82,23.66,31.16,56.8
Lutevit c/60 cpr,HERTZ P-1,7896331704754,67.3,49.42,17.879999999999995,26.6
Protefigan SM 200mg com 20 Comprimidos - Hertz,HERTZ P-1,7896523201504,50.9,45.79,5.109999999999999,10.0
Protefigan SM 100mg com 30 Comprimidos - Hertz,HERTZ P-1,7896331706390,43.9,43.9,0.0,0.0
Optocare - 15ml,HERTZ P-1,7898902180547,58.97,33.78,25.189999999999998,42.7
Optocare - 10ml,HERTZ P-1,7898902180530,32.9,28.4,4.5,13.7
Rinosoft Baby com 100ml - Hertz,HERTZ P-1,7896331707014,32.0,31.02,0.9800000000000004,3.1
Rinosoft Spray Nasal com 100ml - Hertz,HERTZ P-1,7896331706833,32.0,31.23,0.7699999999999996,2.4
Vurtuoso 20mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150153906,355.03,292.88,62.14999999999998,17.5
Vurtuoso 15mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150153890,275.96,224.79,51.16999999999999,18.5
Vurtuoso 10mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150153883,213.05,176.81,36.24000000000001,17.0
Vurtuoso 5mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150153937,170.74,137.78,32.96000000000001,19.3
Lexapro 20mg Gotas 15ml - Lundbeck,LUNDBECK,5702157141326,310.89,210.63,100.25999999999999,32.2
Brintellix 20mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150152619,526.13,413.84,112.29000000000002,21.3
Rexulti 2mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150152176,477.4,383.28,94.12,19.7
"Rexulti 0,5mg com 30 Comprimidos -  Lundbeck",LUNDBECK,5702150152145,271.75,220.1,51.650000000000006,19.0
Clopixol 25mg com 20 Comprimidos - Lundbeck,LUNDBECK,5702157108459,127.52,97.0,30.519999999999996,23.9
Lexapro 20mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150143006,487.55,414.42,73.13,15.0
Clopixol Depot 200mg Frasco com 1 Ampola 1ml - Lundbeck,LUNDBECK,5702150154286,117.02,100.64,16.379999999999995,14.0
Clopixol 10mg com 20 Comprimidos - Lundbeck,LUNDBECK,5702157108411,58.31,44.9,13.410000000000004,23.0
Ebix 20mg c/30 cpr,LUNDBECK,5702150142368,393.68,239.56,154.12,39.1
Brintellix 10mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702157141951,357.61,284.31,73.30000000000001,20.5
Brintellix 10mg com 60 Comprimidos - Lundbeck,LUNDBECK,5702157141968,691.96,554.1,137.86,19.9
Brintellix 5mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702157141920,234.44,185.99,48.44999999999999,20.7
Lexapro 15mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150142986,333.61,283.57,50.04000000000002,15.0
Brintellix 15mg com 60 Comprimidos - Lundbeck,LUNDBECK,5702157142026,708.97,552.81,156.16000000000008,22.0
Rexulti 1mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150152169,360.42,291.18,69.24000000000001,19.2
Lexapro 10mg com 30 Comprimidos - Lundbeck,LUNDBECK,5702150142948,292.09,224.24,67.84999999999997,23.2
Lexapro 10mg com 60 Comprimidos - Lundbeck,LUNDBECK,5702150151186,445.09,367.95,77.13999999999999,17.3
Duekal com 60 Comprimidos - Brace Pharma,BRACE PHARMA RX,7896004776330,198.9,198.9,0.0,0.0
Quicard 35mg com 60 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775593,140.03,119.03,21.0,15.0
Atelop 2.5mg com 60 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004777603,92.78,78.86,13.920000000000002,15.0
Atelop 5mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004777610,100.14,83.13,17.010000000000005,17.0
Atelop 2.5mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004777597,51.56,43.83,7.730000000000004,15.0
Olmy 40mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7894916510325,73.86,56.11,17.75,24.0
Quicard 35mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775586,77.6,65.96,11.64,15.0
Nidue 100mg + 20mg com 12 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775623,71.32,62.76,8.559999999999995,12.0
Aglucose 50mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7894916503754,43.23,35.75,7.479999999999997,17.3
Lipiblock 120mg com 84 Comprimidos - Brace Pharma,BRACE PHARMA RX,7896004775500,348.2,295.97,52.22999999999996,15.0
Lipiblock 120mg com 42 Comprimidos - Germed,BRACE PHARMA RX,7896004775494,226.36,226.36,0.0,0.0
"Sigmatriol 0,25mcg com 30 Cápsulas - Sigma Pharma",BRACE PHARMA RX,7896004775340,186.7,149.48,37.22,19.9
Rusovas 10mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775753,68.11,50.96,17.15,25.2
Rusovas 20mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775784,118.86,89.13,29.730000000000004,25.0
Rusovas 5mg com 60 Comprimidos - Eurofarma,BRACE PHARMA RX,7896004775739,106.32,83.46,22.86,21.5
Rusovas 10mg com 60 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775760,115.74,93.27,22.47,19.4
Imussuprex 50mg com 50 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775326,184.09,135.36,48.72999999999999,26.5
Olmy Anlo 40/10mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775388,100.63,76.84,23.789999999999992,23.6
Olmy Anlo 40/5mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775371,100.63,74.78,25.849999999999994,25.7
Olmy Anlo 20/5mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775364,89.02,69.93,19.08999999999999,21.4
Clazi XR 30mg com 30 Comprimidos - Sigma Pharma,BRACE PHARMA RX,7896004775456,40.45,31.92,8.530000000000001,21.1
Naldecon Multi com 16 Unidades - Reckitt Benckiser,RECKITT BENCKISER RB,7896222721198,32.99,32.99,0.0,0.0
Naldecon Multi com 4 Comprimidos - Reckitt Benckiser,RECKITT BENCKISER RB,7898962943052,10.99,9.34,1.6500000000000004,15.0
