"cfop","cst","descr_resumida","descr","chave","icms","cst_descr","numeracao"
"3930","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","3930220",Não,"220|Redução BC - Extrangeira","32"
"5117","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5117220",Sim,"220|Redução BC - Extrangeira","32"
"5206","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5206220",Sim,"220|Redução BC - Extrangeira","32"
"5304","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5304220",Sim,"220|Redução BC - Extrangeira","32"
"5405","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5405220",Não,"220|Redução BC - Extrangeira","32"
"5552","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5552220",Não,"220|Redução BC - Extrangeira","32"
"5656","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5656220",Sim,"220|Redução BC - Extrangeira","32"
"5906","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5906220",Não,"220|Redução BC - Extrangeira","32"
"5922","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","5922220",Não,"220|Redução BC - Extrangeira","32"
"6105","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6105220",Sim,"220|Redução BC - Extrangeira","32"
"6122","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6122220",Sim,"220|Redução BC - Extrangeira","32"
"6210","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6210220",Sim,"220|Redução BC - Extrangeira","32"
"6351","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6351220",Sim,"220|Redução BC - Extrangeira","32"
"6412","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6412220",Sim,"220|Redução BC - Extrangeira","32"
"6603","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6603220",Sim,"220|Redução BC - Extrangeira","32"
"6666","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6666220",Não,"220|Redução BC - Extrangeira","32"
"6916","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","6916220",Não,"220|Redução BC - Extrangeira","32"
"7102","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","7102220",Não,"220|Redução BC - Extrangeira","32"
"2111","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2111100",Sim,"100|Tributada integralmente - Importado","19"
"2202","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2202100",Sim,"100|Tributada integralmente - Importado","19"
"2302","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2302100",Não,"100|Tributada integralmente - Importado","19"
"2409","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2409100",Não,"100|Tributada integralmente - Importado","19"
"2557","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2557100",Não,"100|Tributada integralmente - Importado","19"
"2905","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2905100",Não,"100|Tributada integralmente - Importado","19"
"2921","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","2921100",Não,"100|Tributada integralmente - Importado","19"
"3206","100",Tributada integralmente - Importado,"Estrangeira - Importação direta, exceto a indicada no código 6 da Tabela A - Tributada integralmente","3206100",Sim,"100|Tributada integralmente - Importado","19"
"7553","220",Redução BC - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Com redução de base de cálculo","7553220",Não,"220|Redução BC - Extrangeira","32"
"1124","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1124230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"1209","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1209230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"1353","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1353230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"1452","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1452230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"1604","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1604230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"1906","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1906230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"1922","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","1922230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2120","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2120230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2207","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2207230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2351","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2351230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2501","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2501230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2658","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2658230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2910","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2910230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"2931","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","2931230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"3351","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","3351230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5102","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5102230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5120","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5120230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5209","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5209230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5307","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5307230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5410","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5410230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5555","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5555230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5659","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5659230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5909","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5909230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"5925","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","5925230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6108","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6108230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6125","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6125230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6253","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6253230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6354","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6354230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6415","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6415230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6653","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6653230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6903","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6903230",Não,"230|Isento ou NT com ST - Extrangeira","33"
"6919","230",Isento ou NT com ST - Extrangeira,"Estrangeira - Adquirida no mercado interno, exceto a indicada no código 7 da Tabela A - Isenta ou não tributada e com cobrança do ICMS por substituição tributária","6919230",Não,"230|Isento ou NT com ST - Extrangeira","33"
